,correct,img_names,img_folders,img_ids,subfolders
1347,0,MUL-PanSharpen_AOI_3_Paris_img233.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img233,MUL-PanSharpen
1348,1,MUL-PanSharpen_AOI_3_Paris_img16.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img16,MUL-PanSharpen
1349,0,MUL-PanSharpen_AOI_3_Paris_img484.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img484,MUL-PanSharpen
1350,1,MUL-PanSharpen_AOI_3_Paris_img35.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img35,MUL-PanSharpen
1351,0,MUL-PanSharpen_AOI_3_Paris_img28.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img28,MUL-PanSharpen
1352,1,MUL-PanSharpen_AOI_3_Paris_img272.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img272,MUL-PanSharpen
1353,1,MUL-PanSharpen_AOI_3_Paris_img111.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img111,MUL-PanSharpen
1354,1,MUL-PanSharpen_AOI_3_Paris_img383.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img383,MUL-PanSharpen
1355,1,MUL-PanSharpen_AOI_3_Paris_img10.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img10,MUL-PanSharpen
1356,1,MUL-PanSharpen_AOI_3_Paris_img259.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img259,MUL-PanSharpen
1357,0,MUL-PanSharpen_AOI_3_Paris_img462.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img462,MUL-PanSharpen
1358,1,MUL-PanSharpen_AOI_3_Paris_img482.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img482,MUL-PanSharpen
1359,1,MUL-PanSharpen_AOI_3_Paris_img270.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img270,MUL-PanSharpen
1360,1,MUL-PanSharpen_AOI_3_Paris_img248.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img248,MUL-PanSharpen
1361,1,MUL-PanSharpen_AOI_3_Paris_img281.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img281,MUL-PanSharpen
1362,0,MUL-PanSharpen_AOI_3_Paris_img97.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img97,MUL-PanSharpen
1363,1,MUL-PanSharpen_AOI_3_Paris_img282.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img282,MUL-PanSharpen
1364,0,MUL-PanSharpen_AOI_3_Paris_img104.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img104,MUL-PanSharpen
1365,1,MUL-PanSharpen_AOI_3_Paris_img159.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img159,MUL-PanSharpen
1366,1,MUL-PanSharpen_AOI_3_Paris_img494.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img494,MUL-PanSharpen
1367,1,MUL-PanSharpen_AOI_3_Paris_img283.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img283,MUL-PanSharpen
1368,0,MUL-PanSharpen_AOI_3_Paris_img166.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img166,MUL-PanSharpen
1369,1,MUL-PanSharpen_AOI_3_Paris_img19.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img19,MUL-PanSharpen
1370,1,MUL-PanSharpen_AOI_3_Paris_img100.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img100,MUL-PanSharpen
1371,1,MUL-PanSharpen_AOI_3_Paris_img172.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img172,MUL-PanSharpen
1372,1,MUL-PanSharpen_AOI_3_Paris_img42.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img42,MUL-PanSharpen
1373,1,MUL-PanSharpen_AOI_3_Paris_img440.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img440,MUL-PanSharpen
1374,0,MUL-PanSharpen_AOI_3_Paris_img187.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img187,MUL-PanSharpen
1375,1,MUL-PanSharpen_AOI_3_Paris_img244.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img244,MUL-PanSharpen
1376,1,MUL-PanSharpen_AOI_3_Paris_img229.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img229,MUL-PanSharpen
1377,1,MUL-PanSharpen_AOI_3_Paris_img160.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img160,MUL-PanSharpen
1378,1,MUL-PanSharpen_AOI_3_Paris_img394.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img394,MUL-PanSharpen
1379,1,MUL-PanSharpen_AOI_3_Paris_img465.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img465,MUL-PanSharpen
1380,1,MUL-PanSharpen_AOI_3_Paris_img485.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img485,MUL-PanSharpen
1381,1,MUL-PanSharpen_AOI_3_Paris_img251.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img251,MUL-PanSharpen
1382,1,MUL-PanSharpen_AOI_3_Paris_img126.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img126,MUL-PanSharpen
1383,1,MUL-PanSharpen_AOI_3_Paris_img49.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img49,MUL-PanSharpen
1384,1,MUL-PanSharpen_AOI_3_Paris_img434.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img434,MUL-PanSharpen
1385,0,MUL-PanSharpen_AOI_3_Paris_img140.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img140,MUL-PanSharpen
1386,1,MUL-PanSharpen_AOI_3_Paris_img129.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img129,MUL-PanSharpen
1387,1,MUL-PanSharpen_AOI_3_Paris_img404.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img404,MUL-PanSharpen
1388,1,MUL-PanSharpen_AOI_3_Paris_img197.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img197,MUL-PanSharpen
1389,1,MUL-PanSharpen_AOI_3_Paris_img414.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img414,MUL-PanSharpen
1390,1,MUL-PanSharpen_AOI_3_Paris_img235.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img235,MUL-PanSharpen
1391,1,MUL-PanSharpen_AOI_3_Paris_img446.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img446,MUL-PanSharpen
1392,1,MUL-PanSharpen_AOI_3_Paris_img340.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img340,MUL-PanSharpen
1393,1,MUL-PanSharpen_AOI_3_Paris_img373.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img373,MUL-PanSharpen
1394,1,MUL-PanSharpen_AOI_3_Paris_img63.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img63,MUL-PanSharpen
1395,1,MUL-PanSharpen_AOI_3_Paris_img322.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img322,MUL-PanSharpen
1396,1,MUL-PanSharpen_AOI_3_Paris_img364.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img364,MUL-PanSharpen
1397,1,MUL-PanSharpen_AOI_3_Paris_img211.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img211,MUL-PanSharpen
1398,1,MUL-PanSharpen_AOI_3_Paris_img334.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img334,MUL-PanSharpen
1399,1,MUL-PanSharpen_AOI_3_Paris_img393.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img393,MUL-PanSharpen
1400,1,MUL-PanSharpen_AOI_3_Paris_img241.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img241,MUL-PanSharpen
1401,1,MUL-PanSharpen_AOI_3_Paris_img48.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img48,MUL-PanSharpen
1402,1,MUL-PanSharpen_AOI_3_Paris_img360.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img360,MUL-PanSharpen
1403,1,MUL-PanSharpen_AOI_3_Paris_img223.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img223,MUL-PanSharpen
1404,1,MUL-PanSharpen_AOI_3_Paris_img347.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img347,MUL-PanSharpen
1405,1,MUL-PanSharpen_AOI_3_Paris_img288.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img288,MUL-PanSharpen
1406,1,MUL-PanSharpen_AOI_3_Paris_img439.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img439,MUL-PanSharpen
1407,1,MUL-PanSharpen_AOI_3_Paris_img134.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img134,MUL-PanSharpen
1408,1,MUL-PanSharpen_AOI_3_Paris_img33.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img33,MUL-PanSharpen
1409,1,MUL-PanSharpen_AOI_3_Paris_img298.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img298,MUL-PanSharpen
1410,1,MUL-PanSharpen_AOI_3_Paris_img450.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img450,MUL-PanSharpen
1411,1,MUL-PanSharpen_AOI_3_Paris_img457.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img457,MUL-PanSharpen
1412,1,MUL-PanSharpen_AOI_3_Paris_img361.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img361,MUL-PanSharpen
1413,1,MUL-PanSharpen_AOI_3_Paris_img313.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img313,MUL-PanSharpen
1414,1,MUL-PanSharpen_AOI_3_Paris_img136.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img136,MUL-PanSharpen
1415,0,MUL-PanSharpen_AOI_3_Paris_img6.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img6,MUL-PanSharpen
1416,1,MUL-PanSharpen_AOI_3_Paris_img415.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img415,MUL-PanSharpen
1417,0,MUL-PanSharpen_AOI_3_Paris_img185.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img185,MUL-PanSharpen
1418,1,MUL-PanSharpen_AOI_3_Paris_img307.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img307,MUL-PanSharpen
1419,1,MUL-PanSharpen_AOI_3_Paris_img306.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img306,MUL-PanSharpen
1420,1,MUL-PanSharpen_AOI_3_Paris_img500.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img500,MUL-PanSharpen
1421,1,MUL-PanSharpen_AOI_3_Paris_img444.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img444,MUL-PanSharpen
1422,1,MUL-PanSharpen_AOI_3_Paris_img362.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img362,MUL-PanSharpen
1423,0,MUL-PanSharpen_AOI_3_Paris_img321.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img321,MUL-PanSharpen
1424,1,MUL-PanSharpen_AOI_3_Paris_img379.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img379,MUL-PanSharpen
1425,0,MUL-PanSharpen_AOI_3_Paris_img125.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img125,MUL-PanSharpen
1426,1,MUL-PanSharpen_AOI_3_Paris_img470.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img470,MUL-PanSharpen
1427,1,MUL-PanSharpen_AOI_3_Paris_img511.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img511,MUL-PanSharpen
1428,1,MUL-PanSharpen_AOI_3_Paris_img132.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img132,MUL-PanSharpen
1429,1,MUL-PanSharpen_AOI_3_Paris_img20.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img20,MUL-PanSharpen
1430,1,MUL-PanSharpen_AOI_3_Paris_img65.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img65,MUL-PanSharpen
1431,1,MUL-PanSharpen_AOI_3_Paris_img133.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img133,MUL-PanSharpen
1432,1,MUL-PanSharpen_AOI_3_Paris_img24.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img24,MUL-PanSharpen
1433,1,MUL-PanSharpen_AOI_3_Paris_img346.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img346,MUL-PanSharpen
1434,1,MUL-PanSharpen_AOI_3_Paris_img227.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img227,MUL-PanSharpen
1435,1,MUL-PanSharpen_AOI_3_Paris_img350.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img350,MUL-PanSharpen
1436,0,MUL-PanSharpen_AOI_3_Paris_img402.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img402,MUL-PanSharpen
1437,0,MUL-PanSharpen_AOI_3_Paris_img263.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img263,MUL-PanSharpen
1438,1,MUL-PanSharpen_AOI_3_Paris_img205.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img205,MUL-PanSharpen
1439,0,MUL-PanSharpen_AOI_3_Paris_img486.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img486,MUL-PanSharpen
1440,1,MUL-PanSharpen_AOI_3_Paris_img399.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img399,MUL-PanSharpen
1441,0,MUL-PanSharpen_AOI_3_Paris_img371.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img371,MUL-PanSharpen
1442,1,MUL-PanSharpen_AOI_3_Paris_img222.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img222,MUL-PanSharpen
1443,1,MUL-PanSharpen_AOI_3_Paris_img196.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img196,MUL-PanSharpen
1444,1,MUL-PanSharpen_AOI_3_Paris_img184.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img184,MUL-PanSharpen
1445,1,MUL-PanSharpen_AOI_3_Paris_img217.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img217,MUL-PanSharpen
1446,1,MUL-PanSharpen_AOI_3_Paris_img443.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img443,MUL-PanSharpen
1447,1,MUL-PanSharpen_AOI_3_Paris_img294.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img294,MUL-PanSharpen
1448,1,MUL-PanSharpen_AOI_3_Paris_img351.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img351,MUL-PanSharpen
1449,1,MUL-PanSharpen_AOI_3_Paris_img456.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img456,MUL-PanSharpen
1450,1,MUL-PanSharpen_AOI_3_Paris_img191.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img191,MUL-PanSharpen
1451,0,MUL-PanSharpen_AOI_3_Paris_img122.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img122,MUL-PanSharpen
1452,1,MUL-PanSharpen_AOI_3_Paris_img345.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img345,MUL-PanSharpen
1453,1,MUL-PanSharpen_AOI_3_Paris_img417.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img417,MUL-PanSharpen
1454,1,MUL-PanSharpen_AOI_3_Paris_img315.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img315,MUL-PanSharpen
1455,1,MUL-PanSharpen_AOI_3_Paris_img9.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img9,MUL-PanSharpen
1456,0,MUL-PanSharpen_AOI_3_Paris_img467.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img467,MUL-PanSharpen
1457,1,MUL-PanSharpen_AOI_3_Paris_img356.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img356,MUL-PanSharpen
1458,1,MUL-PanSharpen_AOI_3_Paris_img493.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img493,MUL-PanSharpen
1459,1,MUL-PanSharpen_AOI_3_Paris_img252.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img252,MUL-PanSharpen
1460,1,MUL-PanSharpen_AOI_3_Paris_img142.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img142,MUL-PanSharpen
1461,1,MUL-PanSharpen_AOI_3_Paris_img103.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img103,MUL-PanSharpen
1462,1,MUL-PanSharpen_AOI_3_Paris_img299.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img299,MUL-PanSharpen
1463,0,MUL-PanSharpen_AOI_3_Paris_img189.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img189,MUL-PanSharpen
1464,1,MUL-PanSharpen_AOI_3_Paris_img359.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img359,MUL-PanSharpen
1465,1,MUL-PanSharpen_AOI_3_Paris_img249.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img249,MUL-PanSharpen
1466,1,MUL-PanSharpen_AOI_3_Paris_img190.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img190,MUL-PanSharpen
1467,1,MUL-PanSharpen_AOI_3_Paris_img442.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img442,MUL-PanSharpen
1468,0,MUL-PanSharpen_AOI_3_Paris_img239.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img239,MUL-PanSharpen
1469,1,MUL-PanSharpen_AOI_3_Paris_img193.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img193,MUL-PanSharpen
1470,1,MUL-PanSharpen_AOI_3_Paris_img492.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img492,MUL-PanSharpen
1471,1,MUL-PanSharpen_AOI_3_Paris_img458.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img458,MUL-PanSharpen
1472,0,MUL-PanSharpen_AOI_3_Paris_img398.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img398,MUL-PanSharpen
1473,1,MUL-PanSharpen_AOI_3_Paris_img389.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img389,MUL-PanSharpen
1474,1,MUL-PanSharpen_AOI_3_Paris_img87.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img87,MUL-PanSharpen
1475,1,MUL-PanSharpen_AOI_3_Paris_img250.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img250,MUL-PanSharpen
1476,1,MUL-PanSharpen_AOI_3_Paris_img469.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img469,MUL-PanSharpen
1477,1,MUL-PanSharpen_AOI_3_Paris_img53.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img53,MUL-PanSharpen
1478,1,MUL-PanSharpen_AOI_3_Paris_img179.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img179,MUL-PanSharpen
1479,1,MUL-PanSharpen_AOI_3_Paris_img226.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img226,MUL-PanSharpen
1480,0,MUL-PanSharpen_AOI_3_Paris_img46.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img46,MUL-PanSharpen
1481,0,MUL-PanSharpen_AOI_3_Paris_img18.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img18,MUL-PanSharpen
1482,1,MUL-PanSharpen_AOI_3_Paris_img342.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img342,MUL-PanSharpen
1483,1,MUL-PanSharpen_AOI_3_Paris_img61.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img61,MUL-PanSharpen
1484,1,MUL-PanSharpen_AOI_3_Paris_img176.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img176,MUL-PanSharpen
1485,0,MUL-PanSharpen_AOI_3_Paris_img27.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img27,MUL-PanSharpen
1486,1,MUL-PanSharpen_AOI_3_Paris_img221.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img221,MUL-PanSharpen
1487,0,MUL-PanSharpen_AOI_3_Paris_img215.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img215,MUL-PanSharpen
1488,1,MUL-PanSharpen_AOI_3_Paris_img85.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img85,MUL-PanSharpen
1489,1,MUL-PanSharpen_AOI_3_Paris_img451.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img451,MUL-PanSharpen
1490,1,MUL-PanSharpen_AOI_3_Paris_img60.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img60,MUL-PanSharpen
1491,1,MUL-PanSharpen_AOI_3_Paris_img167.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img167,MUL-PanSharpen
1492,1,MUL-PanSharpen_AOI_3_Paris_img426.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img426,MUL-PanSharpen
1493,1,MUL-PanSharpen_AOI_3_Paris_img219.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img219,MUL-PanSharpen
1494,1,MUL-PanSharpen_AOI_3_Paris_img254.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img254,MUL-PanSharpen
1495,1,MUL-PanSharpen_AOI_3_Paris_img437.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img437,MUL-PanSharpen
1496,0,MUL-PanSharpen_AOI_3_Paris_img238.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img238,MUL-PanSharpen
1497,0,MUL-PanSharpen_AOI_3_Paris_img400.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img400,MUL-PanSharpen
1498,1,MUL-PanSharpen_AOI_3_Paris_img411.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img411,MUL-PanSharpen
1499,1,MUL-PanSharpen_AOI_3_Paris_img264.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img264,MUL-PanSharpen
1500,1,MUL-PanSharpen_AOI_3_Paris_img220.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img220,MUL-PanSharpen
1501,1,MUL-PanSharpen_AOI_3_Paris_img261.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img261,MUL-PanSharpen
1502,0,MUL-PanSharpen_AOI_3_Paris_img139.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img139,MUL-PanSharpen
1503,1,MUL-PanSharpen_AOI_3_Paris_img386.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img386,MUL-PanSharpen
1504,1,MUL-PanSharpen_AOI_3_Paris_img449.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img449,MUL-PanSharpen
1505,1,MUL-PanSharpen_AOI_3_Paris_img130.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img130,MUL-PanSharpen
1506,1,MUL-PanSharpen_AOI_3_Paris_img284.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img284,MUL-PanSharpen
1507,1,MUL-PanSharpen_AOI_3_Paris_img396.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img396,MUL-PanSharpen
1508,1,MUL-PanSharpen_AOI_3_Paris_img38.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img38,MUL-PanSharpen
1509,0,MUL-PanSharpen_AOI_3_Paris_img110.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img110,MUL-PanSharpen
1510,1,MUL-PanSharpen_AOI_3_Paris_img225.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img225,MUL-PanSharpen
1511,1,MUL-PanSharpen_AOI_3_Paris_img118.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img118,MUL-PanSharpen
1512,1,MUL-PanSharpen_AOI_3_Paris_img91.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img91,MUL-PanSharpen
1513,1,MUL-PanSharpen_AOI_3_Paris_img64.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img64,MUL-PanSharpen
1514,1,MUL-PanSharpen_AOI_3_Paris_img436.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img436,MUL-PanSharpen
1515,1,MUL-PanSharpen_AOI_3_Paris_img325.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img325,MUL-PanSharpen
1516,1,MUL-PanSharpen_AOI_3_Paris_img237.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img237,MUL-PanSharpen
1517,1,MUL-PanSharpen_AOI_3_Paris_img182.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img182,MUL-PanSharpen
1518,0,MUL-PanSharpen_AOI_3_Paris_img213.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img213,MUL-PanSharpen
1519,1,MUL-PanSharpen_AOI_3_Paris_img84.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img84,MUL-PanSharpen
1520,1,MUL-PanSharpen_AOI_3_Paris_img480.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img480,MUL-PanSharpen
1521,1,MUL-PanSharpen_AOI_3_Paris_img514.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img514,MUL-PanSharpen
1522,1,MUL-PanSharpen_AOI_3_Paris_img81.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img81,MUL-PanSharpen
1523,1,MUL-PanSharpen_AOI_3_Paris_img175.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img175,MUL-PanSharpen
1524,0,MUL-PanSharpen_AOI_3_Paris_img509.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img509,MUL-PanSharpen
1525,1,MUL-PanSharpen_AOI_3_Paris_img320.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img320,MUL-PanSharpen
1526,0,MUL-PanSharpen_AOI_3_Paris_img127.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img127,MUL-PanSharpen
1527,1,MUL-PanSharpen_AOI_3_Paris_img459.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img459,MUL-PanSharpen
1528,1,MUL-PanSharpen_AOI_3_Paris_img375.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img375,MUL-PanSharpen
1529,1,MUL-PanSharpen_AOI_3_Paris_img466.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img466,MUL-PanSharpen
1530,1,MUL-PanSharpen_AOI_3_Paris_img268.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img268,MUL-PanSharpen
1531,1,MUL-PanSharpen_AOI_3_Paris_img37.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img37,MUL-PanSharpen
1532,0,MUL-PanSharpen_AOI_3_Paris_img425.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img425,MUL-PanSharpen
1533,1,MUL-PanSharpen_AOI_3_Paris_img453.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img453,MUL-PanSharpen
1534,1,MUL-PanSharpen_AOI_3_Paris_img11.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img11,MUL-PanSharpen
1535,1,MUL-PanSharpen_AOI_3_Paris_img266.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img266,MUL-PanSharpen
1536,0,MUL-PanSharpen_AOI_3_Paris_img286.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img286,MUL-PanSharpen
1537,1,MUL-PanSharpen_AOI_3_Paris_img310.tif,AOI_3_Paris_Roads_Train,AOI_3_Paris_img310,MUL-PanSharpen
